Time,Product name,PID,robotMAC,Store,Start running time,unbound,Operating time (h),Running mileage (km),Number of tasks
2022-11-23,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-23 21:22:22,false,0.13,0.11,8
2022-11-23,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-23 21:11:11,false,0.31,0.31,7
2022-11-23,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-23 20:50:02,false,0.67,0.87,8
2022-11-23,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-23 20:40:43,false,0.82,1.05,19
2022-11-23,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-23 01:09:41,false,0.34,0.43,30
2022-11-23,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2022-11-23 21:23:54,false,0.10,0.04,3
2022-11-22,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-22 21:21:25,false,0.14,0.20,7
2022-11-22,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-22 14:28:41,false,0.02,0.03,1
2022-11-22,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-22 10:03:03,false,0.45,0.52,36
2022-11-22,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-22 19:46:30,false,1.72,2.29,47
2022-11-22,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-22 20:40:22,false,0.83,0.89,41
2022-11-22,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2022-11-22 21:25:01,false,0.08,0.08,2
2022-11-22,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-22 15:47:26,false,5.71,1.38,16
2022-11-22,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-22 20:27:16,false,1.05,0.45,20
2022-11-22,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2022-11-22 08:44:35,false,4.76,6.86,6
2022-11-22,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-22 10:38:23,false,0.86,0.60,57
2022-11-22,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-22 21:28:42,false,0.02,0.03,2
2022-11-22,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-22 21:28:57,false,0.02,0.01,4
2022-11-22,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-22 09:48:58,false,11.68,3.09,3
2022-11-22,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-22 09:21:48,false,0.14,0.13,9
2022-11-22,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-22 20:09:07,false,1.35,1.69,53
2022-11-22,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-22 20:27:14,false,1.05,0.44,17
2022-11-22,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-22 21:18:56,false,0.18,0.17,7
2022-11-22,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-22 07:55:42,false,1.57,1.21,119
2022-11-22,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-22 20:15:25,false,1.24,1.51,34
2022-11-22,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-22 21:28:29,false,0.03,0.02,1
2022-11-22,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-22 08:06:38,false,2.39,2.18,154
2022-11-22,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-22 21:28:49,false,0.02,0.02,3
2022-11-22,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-22 10:04:07,false,0.43,0.31,34
2022-11-22,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-22 12:35:52,false,0.90,1.00,26
2022-11-22,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-22 10:18:19,false,2.19,3.51,2
2022-11-22,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-22 21:28:00,false,0.03,0.05,2
2022-11-22,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-22 07:05:20,false,1.41,1.58,74
2022-11-22,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2022-11-22 18:19:44,false,3.17,1.21,90
2022-11-22,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-21 23:57:57,false,0.53,0.64,53
2022-11-22,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-22 20:40:06,false,0.83,0.64,25
2022-11-22,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-22 21:23:05,false,0.12,0.12,5
2022-11-21,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-21 21:16:07,false,0.23,0.23,5
2022-11-21,pudubot,PD9152213661011,20:50:E7:02:51:B6,Санаторий Заполярье,2022-11-21 19:43:30,false,1.78,0.76,2
2022-11-21,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-21 21:25:01,false,0.08,0.12,5
2022-11-21,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-21 19:56:33,false,1.56,0.63,30
2022-11-21,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-21 21:28:44,false,0.02,0.03,2
2022-11-21,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-21 21:11:53,false,0.30,0.27,8
2022-11-21,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-21 10:07:10,false,2.38,2.29,153
2022-11-21,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-21 06:08:52,false,7.35,11.34,3
2022-11-21,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-21 20:48:34,false,0.69,0.76,20
2022-11-21,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-21 20:22:45,false,1.12,1.05,51
2022-11-21,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-21 20:50:18,false,0.66,0.42,29
2022-11-21,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-21 20:24:44,false,1.09,1.31,27
2022-11-21,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-21 20:54:52,false,0.59,0.55,19
2022-11-21,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-21 21:29:45,false,0.00,0.01,1
2022-11-21,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-21 14:00:37,false,0.49,0.39,40
2022-11-21,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-21 08:22:52,false,1.12,1.01,92
2022-11-21,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-21 10:13:11,false,0.28,0.40,23
2022-11-21,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-21 10:55:54,false,0.57,0.36,44
2022-11-21,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-21 00:02:45,false,0.45,0.55,45
2022-11-21,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-21 21:05:27,false,0.41,0.53,8
2022-11-21,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-21 21:23:54,false,0.10,0.17,7
2022-11-21,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-21 21:22:59,false,0.12,0.09,8
2022-11-21,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-21 20:38:39,false,0.86,0.92,43
2022-11-21,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-21 20:37:22,false,0.88,1.12,40
2022-11-21,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-21 20:56:41,false,0.56,0.59,20
2022-11-21,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-21 07:44:26,false,13.76,2.74,1
2022-11-21,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-21 11:31:21,false,0.98,0.65,34
2022-11-21,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-21 19:05:40,false,2.41,1.29,4
2022-11-21,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-21 13:29:27,false,0.01,0.01,1
2022-11-20,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-19 23:22:52,false,1.12,1.14,97
2022-11-20,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-20 21:22:56,false,0.12,0.07,10
2022-11-20,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-20 21:15:45,false,0.24,0.39,19
2022-11-20,pudubot,PD9152212113001,D4:12:43:C4:A3:AA,Gastreet_panorama,2022-11-20 21:29:35,false,0.01,0.00,3
2022-11-20,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-20 08:57:20,false,2.54,1.82,175
2022-11-20,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-20 21:17:55,false,0.20,0.19,7
2022-11-20,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-20 21:15:49,false,0.24,0.13,7
2022-11-20,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-20 08:18:55,false,0.18,0.14,12
2022-11-20,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-20 20:20:46,false,1.15,1.09,53
2022-11-20,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-20 20:14:39,false,1.26,1.42,36
2022-11-20,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-20 19:56:47,false,1.55,1.05,50
2022-11-20,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-20 20:28:50,false,1.02,1.10,53
2022-11-20,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-20 18:57:14,false,2.55,2.81,69
2022-11-20,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-20 20:56:05,false,0.57,0.31,5
2022-11-20,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-20 12:01:41,false,0.47,0.65,38
2022-11-20,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-20 21:26:20,false,0.06,0.03,5
2022-11-20,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-20 21:16:49,false,0.22,0.19,8
2022-11-20,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-20 10:05:34,false,1.41,0.83,119
2022-11-20,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-20 10:10:58,false,2.32,2.50,81
2022-11-20,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-20 19:47:19,false,1.71,1.19,45
2022-11-20,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-20 21:10:15,false,0.33,0.40,12
2022-11-20,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-20 16:12:21,false,5.29,1.62,4
2022-11-20,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-20 21:02:24,false,0.46,0.30,21
2022-11-20,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-20 18:52:52,false,2.62,1.73,56
2022-11-20,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2022-11-20 21:28:28,false,0.03,0.01,3
2022-11-20,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-20 14:52:11,false,6.63,10.16,4
2022-11-20,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-20 21:04:43,false,0.42,0.09,6
2022-11-20,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-19 22:23:43,false,2.10,2.03,137
2022-11-20,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-20 21:22:37,false,0.12,0.14,9
2022-11-20,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-20 19:16:01,false,0.23,0.15,21
2022-11-19,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-19 16:52:25,false,4.63,1.40,14
2022-11-19,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-19 10:20:15,false,1.16,0.73,94
2022-11-19,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-19 00:01:01,false,0.48,0.63,44
2022-11-19,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-19 19:18:07,false,2.20,1.85,226
2022-11-19,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-18 21:45:03,false,2.75,2.81,198
2022-11-19,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-19 21:07:31,false,0.37,0.24,32
2022-11-19,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-18 23:51:11,false,0.65,0.57,42
2022-11-19,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-19 18:28:17,false,3.03,1.96,101
2022-11-19,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-19 18:00:10,false,3.50,1.80,71
2022-11-19,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-19 20:59:55,false,0.50,0.37,17
2022-11-19,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-19 19:26:59,false,2.05,1.13,59
2022-11-19,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2022-11-19 00:28:53,false,0.02,0.03,2
2022-11-19,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-19 10:16:34,false,0.22,0.16,20
2022-11-19,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-19 18:25:20,false,3.08,3.26,71
2022-11-19,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2022-11-19 21:20:25,false,0.16,0.07,9
2022-11-19,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-19 20:51:39,false,0.64,0.98,1
2022-11-19,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-19 20:58:54,false,0.52,0.57,11
2022-11-19,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-19 18:04:26,false,3.43,1.36,56
2022-11-19,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-19 21:12:43,false,0.29,0.27,14
2022-11-19,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-19 20:17:07,false,1.21,1.15,75
2022-11-19,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-18 21:15:51,false,3.24,3.01,97
2022-11-19,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-19 20:02:11,false,1.46,1.33,62
2022-11-19,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-19 08:30:44,false,2.99,2.32,222
2022-11-19,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-19 19:47:29,false,1.71,1.51,81
2022-11-19,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-19 19:04:58,false,2.42,2.86,60
2022-11-19,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-19 21:19:30,false,0.18,0.18,13
2022-11-19,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-19 20:37:43,false,0.87,0.78,37
2022-11-19,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-19 14:27:49,false,7.04,3.54,17
2022-11-19,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-19 20:32:40,false,0.96,1.37,11
2022-11-18,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-18 09:12:59,false,1.28,0.20,25
2022-11-18,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-18 20:30:44,false,0.99,0.90,29
2022-11-18,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-18 20:24:18,false,1.10,1.31,66
2022-11-18,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-18 18:23:26,false,3.11,1.74,53
2022-11-18,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-18 08:05:58,false,1.40,1.25,111
2022-11-18,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-18 21:06:10,false,0.40,0.31,16
2022-11-18,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2022-11-18 18:39:53,false,2.84,0.00,1
2022-11-18,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-18 15:55:49,false,5.57,2.54,11
2022-11-18,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-18 18:27:35,false,3.04,1.70,86
2022-11-18,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2022-11-18 21:27:53,false,0.04,0.01,2
2022-11-18,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-18 19:36:15,false,1.90,1.21,66
2022-11-18,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-18 09:41:53,false,11.80,2.81,17
2022-11-18,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-18 21:10:00,false,0.33,0.22,26
2022-11-18,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-18 20:23:24,false,1.11,1.47,54
2022-11-18,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-18 21:24:00,false,0.10,0.11,4
2022-11-18,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2022-11-17 13:50:53,false,11.65,19.37,5
2022-11-18,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-18 21:13:35,false,0.27,0.28,18
2022-11-18,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2022-11-18 17:08:57,false,4.35,0.69,25
2022-11-18,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-18 09:15:41,false,2.24,2.07,83
2022-11-18,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-18 19:49:35,false,1.67,1.48,88
2022-11-18,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-18 21:17:15,false,0.21,0.27,7
2022-11-18,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-17 23:38:10,false,0.86,0.94,76
2022-11-18,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-18 19:29:08,false,2.01,1.27,48
2022-11-18,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-18 20:13:50,false,1.27,1.11,124
2022-11-18,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-18 10:19:04,false,0.18,0.27,17
2022-11-18,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-18 20:38:53,false,0.85,0.62,62
2022-11-18,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-18 19:04:53,false,2.42,3.87,12
2022-11-18,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-18 09:56:24,false,2.56,2.66,175
2022-11-18,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-18 21:03:26,false,0.44,0.34,7
2022-11-18,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-18 17:41:56,false,3.80,3.21,91
2022-11-18,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-18 09:31:15,false,0.98,0.69,86
2022-11-18,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-18 18:43:22,false,2.78,3.24,78
2022-11-17,bellabot,sv1000213943034,20:50:E7:23:56:70,Чайхана PLOV,2022-11-17 21:01:11,false,0.48,0.44,16
2022-11-17,bellabot,SV1000213954003,20:50:E7:02:87:DA,Soft-servis,2022-11-17 21:28:19,false,0.03,0.03,5
2022-11-17,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-17 21:23:02,false,0.12,0.14,9
2022-11-17,bellabot,SV1000214017001,20:50:E7:02:7F:10,Динозаврия,2022-11-17 19:56:14,false,1.56,1.05,34
2022-11-17,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-16 15:23:04,false,30.12,6.74,6
2022-11-17,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-17 20:27:47,false,1.04,1.41,30
2022-11-17,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-17 20:11:41,false,1.31,0.77,28
2022-11-17,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-17 21:13:03,false,0.28,0.38,21
2022-11-17,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-17 21:05:15,false,0.41,0.37,19
2022-11-17,kettybot,PNT102213716164,20:50:E7:23:69:5C,Parmesan,2022-11-17 12:38:31,false,0.86,0.85,63
2022-11-17,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-17 10:16:29,false,0.23,0.32,18
2022-11-17,bellabot,SV1000212910013,20:50:E7:23:79:E8,Flagman office,2022-11-17 21:25:46,false,0.07,0.02,2
2022-11-17,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-16 23:27:58,false,1.03,0.75,88
2022-11-17,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-17 10:51:13,false,0.65,0.38,21
2022-11-17,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-17 19:49:08,false,1.68,1.52,80
2022-11-17,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2022-11-17 21:02:00,false,0.47,0.74,5
2022-11-17,bellabot,620019240060415,20:50:E7:02:24:2A,Parmesan,2022-11-17 19:33:16,false,1.95,1.49,56
2022-11-17,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-17 09:24:22,false,1.09,1.03,96
2022-11-17,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2022-11-17 16:45:51,false,4.74,0.73,37
2022-11-17,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-16 14:07:13,false,31.38,3.76,7
2022-11-17,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-17 19:36:09,false,1.90,2.00,76
2022-11-17,bellabot,SV1000214017034,20:50:E7:02:BE:0C,Soft-servis,2022-11-17 21:30:00,false,0.00,0.00,0
2022-11-17,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-17 20:41:47,false,0.80,0.60,33
2022-11-17,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-17 21:26:21,false,0.06,0.06,4
2022-11-17,kettybot,PNT102213716159,20:50:E7:23:96:70,Динозаврия,2022-11-17 11:17:42,false,0.20,0.11,9
2022-11-17,bellabot,SV1000212641025,D4:12:43:C3:D0:88,Chajhana hariba,2022-11-17 21:27:12,false,0.05,0.08,2
2022-11-17,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-17 20:49:47,false,0.67,0.76,35
2022-11-17,bellabot,SV1001205116386,D4:12:43:BF:63:8E,Firemakers,2022-11-17 10:28:08,false,2.03,2.12,139
2022-11-17,bellabot,620015050070163,D4:12:43:B1:02:2C,Gastreet_panorama,2022-11-17 20:19:31,false,1.17,1.09,28
2022-11-17,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-17 20:39:09,false,0.85,0.78,87
2022-11-16,bellabot,SV1000214017033,20:50:E7:02:FD:36,Soft-servis,2022-11-16 21:25:36,false,0.07,0.07,5
2022-11-16,kettybot,PNT102213716170,20:50:E7:02:F3:3E,Neo,2022-11-16 20:47:17,false,0.71,0.63,73
2022-11-16,pudubot,PD9152213661013,20:50:E7:02:D2:28,Санаторий Заполярье,2022-11-15 21:09:39,false,24.34,4.12,6
2022-11-16,bellabot,SV1000212910001,20:50:E7:23:3D:AA,Soft-servis,2022-11-16 20:22:02,false,1.13,1.07,53
2022-11-16,bellabot,SV1000214017015,20:50:E7:02:E4:50,Fun Jump,2022-11-16 17:05:11,false,0.41,0.43,19
2022-11-16,bellabot,SV1000214017012,D4:12:43:C3:87:66,Soft-servis,2022-11-16 20:55:54,false,0.57,0.45,6
2022-11-16,bellabot,Sv1000214017008,20:50:E7:23:83:6A,Parmesan,2022-11-16 19:14:26,false,2.26,1.44,59
2022-11-16,bellabot,SV1000213954014,20:50:E7:23:71:74,Ресторан ГрильХаус,2022-11-16 11:20:35,false,0.16,0.20,18
2022-11-16,bellabot,SV1000214017031,20:50:E7:03:06:3A,Jango Park,2022-11-16 21:24:18,false,0.10,0.08,5
2022-11-16,bellabot,SV1000212652005,20:50:E7:23:B4:80,Sber Univercity,2022-11-16 14:06:45,false,7.39,0.86,37
2022-11-16,bellabot,sv1000214017022,20:50:E7:02:EB:56,Компот,2022-11-16 09:12:33,false,1.29,1.10,97
2022-11-16,bellabot,sv1000214017014,20:50:E7:02:EB:0A,Фанджамп Екатеринбург,2022-11-16 20:36:12,false,0.90,1.27,27
2022-11-16,bellabot,SV1000211931012,D4:12:43:B0:D5:68,Gastreet_panorama,2022-11-16 20:47:14,false,0.71,0.56,19
2022-11-16,bellabot,SV1000211931010,D4:12:43:B0:E7:9A,Velich,2022-11-16 21:26:49,false,0.05,0.06,4
2022-11-16,kettybot,pnt102213716189,20:50:E7:23:BB:68,SMS,2022-11-16 12:19:48,false,6.17,11.02,1
2022-11-16,bellabot,620019270070278,20:50:E7:02:FD:68,Perchini,2022-11-16 20:50:10,false,0.66,0.68,32
2022-11-16,pudubot,PD9152213661008,20:50:E7:02:F4:22,Санаторий Заполярье,2022-11-16 09:21:50,false,12.14,3.65,8
2022-11-16,bellabot,SV1000211931009,D4:12:43:B0:F9:56,Gastreet_panorama,2022-11-16 21:20:04,false,0.17,0.18,9
2022-11-16,bellabot,SV1000214017013,20:50:E7:02:BF:E8,АРТ-Премиум,2022-11-16 21:22:03,false,0.13,0.14,12
2022-11-16,bellabot,sv1000213943015,20:50:E7:23:95:7C,Fun Jump Kazan,2022-11-16 20:32:33,false,0.96,0.82,46
2022-11-16,bellabot,SV1114223233001,10:2C:6B:97:C7:FE,Soft-Stend,2022-11-16 16:10:10,false,0.33,0.26,32
